1.350100000000000000e+04
1.278700000000000000e+04
1.238200000000000000e+04
1.227500000000000000e+04
1.249800000000000000e+04
1.292600000000000000e+04
1.387100000000000000e+04
1.455400000000000000e+04
1.507200000000000000e+04
1.548000000000000000e+04
1.597500000000000000e+04
1.615700000000000000e+04
1.656600000000000000e+04
1.688200000000000000e+04
1.698400000000000000e+04
1.678000000000000000e+04
1.668700000000000000e+04
1.687400000000000000e+04
1.672700000000000000e+04
1.667400000000000000e+04
1.655600000000000000e+04
1.625200000000000000e+04
1.550400000000000000e+04
1.292700000000000000e+04
1.239700000000000000e+04
1.209600000000000000e+04
1.193800000000000000e+04
1.210900000000000000e+04
1.255900000000000000e+04
1.347400000000000000e+04
1.403300000000000000e+04
1.462300000000000000e+04
1.516800000000000000e+04
1.587200000000000000e+04
1.635300000000000000e+04
1.700100000000000000e+04
1.758200000000000000e+04
1.788900000000000000e+04
1.817600000000000000e+04
1.826200000000000000e+04
1.817400000000000000e+04
1.787500000000000000e+04
1.730700000000000000e+04
1.702200000000000000e+04
1.672500000000000000e+04
1.559200000000000000e+04
1.436300000000000000e+04
1.217700000000000000e+04
1.152300000000000000e+04
1.112400000000000000e+04
1.086200000000000000e+04
1.064900000000000000e+04
1.074800000000000000e+04
1.081200000000000000e+04
1.096600000000000000e+04
1.178600000000000000e+04
1.265100000000000000e+04
1.342700000000000000e+04
1.420600000000000000e+04
1.492500000000000000e+04
1.549600000000000000e+04
1.593700000000000000e+04
1.620900000000000000e+04
1.646400000000000000e+04
1.664500000000000000e+04
1.641400000000000000e+04
1.599700000000000000e+04
1.561600000000000000e+04
1.547600000000000000e+04
1.466500000000000000e+04
1.368000000000000000e+04
1.288600000000000000e+04
1.216700000000000000e+04
1.176500000000000000e+04
1.151800000000000000e+04
1.135400000000000000e+04
1.157100000000000000e+04
1.161900000000000000e+04
1.202200000000000000e+04
1.274400000000000000e+04
1.346300000000000000e+04
1.430800000000000000e+04
1.502700000000000000e+04
1.547100000000000000e+04
1.589300000000000000e+04
1.632700000000000000e+04
1.657800000000000000e+04
1.672500000000000000e+04
1.672400000000000000e+04
1.649100000000000000e+04
1.586100000000000000e+04
1.528400000000000000e+04
1.493700000000000000e+04
1.409400000000000000e+04
1.301700000000000000e+04
1.405700000000000000e+04
1.332000000000000000e+04
1.284600000000000000e+04
1.251200000000000000e+04
1.253300000000000000e+04
1.295600000000000000e+04
1.355700000000000000e+04
1.424400000000000000e+04
1.503200000000000000e+04
1.581300000000000000e+04
1.667500000000000000e+04
1.728600000000000000e+04
1.787100000000000000e+04
1.826700000000000000e+04
1.843100000000000000e+04
1.850500000000000000e+04
1.864100000000000000e+04
1.853400000000000000e+04
1.810400000000000000e+04
1.742300000000000000e+04
1.663300000000000000e+04
1.613700000000000000e+04
1.509500000000000000e+04
1.388500000000000000e+04
1.386500000000000000e+04
1.317900000000000000e+04
1.266800000000000000e+04
1.241100000000000000e+04
1.239200000000000000e+04
1.286000000000000000e+04
1.346500000000000000e+04
1.416600000000000000e+04
1.506200000000000000e+04
1.591800000000000000e+04
1.687800000000000000e+04
1.787800000000000000e+04
1.864200000000000000e+04
1.939800000000000000e+04
1.975200000000000000e+04
2.010700000000000000e+04
2.035600000000000000e+04
2.005500000000000000e+04
1.964100000000000000e+04
1.900600000000000000e+04
1.832200000000000000e+04
1.780400000000000000e+04
1.653000000000000000e+04
1.512700000000000000e+04
1.399000000000000000e+04
1.339400000000000000e+04
1.295600000000000000e+04
1.271700000000000000e+04
1.269700000000000000e+04
1.321600000000000000e+04
1.397200000000000000e+04
1.475100000000000000e+04
1.544500000000000000e+04
1.624600000000000000e+04
1.728500000000000000e+04
1.801400000000000000e+04
1.861800000000000000e+04
1.922500000000000000e+04
